268	730	2
62	730	2
63	730	2
65	730	4
269	730	2
72	199	17
31	645	3
31	148	47
226	546	79
321	12	2
286	811	12
248	495	12
127	495	61
178	811	2
101	148	12
181	526	4
323	477	3
324	477	5
177	903	3
159	713	4
325	713	4
43	811	6
79	811	2
65	546	2
47	677	3
153	677	3
181	713	4
2	791	7
227	791	2
133	903	11
53	477	5
65	477	14
130	477	2
19	890	4
4	890	14
205	890	5
60	979	15
61	1075	3
209	811	27
196	811	4
329	811	2
320	811	19
106	546	3
2	546	2
61	311	11
329	526	7
320	526	7
54	526	4
153	526	2
328	903	2
191	903	4
52	477	3
144	477	3
4	526	2
6	526	3
290	526	3
37	811	6
38	811	6
42	811	5
69	148	36
12	183	3
4	183	17
127	183	44
74	183	3
102	183	4
213	158	4
231	158	6
4	792	4
109	477	10
106	477	24
44	477	17
127	477	49
5	477	11
133	477	21
336	477	3
209	178	4
2	292	2
110	903	5
7	311	4
4	1088	3
48	1088	2
4	758	6
47	758	9
31	758	18
156	758	10
146	758	13
216	758	4
109	826	9
32	826	6
2	826	16
337	826	3
125	826	5
255	826	5
74	826	5
130	826	2
199	826	6
146	183	18
21	55	4
25	55	3
32	55	4
125	55	3
226	769	3
340	769	2
107	979	7
72	979	6
215	497	15
341	311	10
181	311	2
32	311	3
207	311	2
318	311	3
2	187	4
72	958	17
31	505	4
251	505	2
79	505	3
222	505	2
239	19	2
72	183	9
343	677	9
226	700	8
32	925	2
2	925	2
103	925	2
146	1078	3
194	55	8
191	664	2
39	148	7
45	148	6
273	148	2
193	148	3
318	148	3
32	360	3
72	201	3
209	19	3
213	34	2
19	811	2
151	209	16
56	209	12
226	445	13
216	187	3
149	40	2
72	40	4
238	777	2
106	1162	3
65	1162	2
127	730	7
239	1039	3
223	311	5
226	903	2
13	903	5
4	903	14
47	903	7
5	903	7
206	903	2
69	903	12
321	1080	2
209	798	2
325	798	4
13	677	5
226	477	4
145	477	4
255	148	6
5	148	9
6	148	17
298	148	5
79	148	3
81	148	7
222	148	8
127	805	2
5	231	4
289	231	6
229	311	8
280	311	12
153	55	4
192	55	2
53	148	11
263	148	4
210	148	3
218	148	5
270	148	2
127	311	82
325	57	5
240	390	2
194	545	4
338	477	3
61	477	11
32	801	2
111	801	2
109	890	3
100	890	7
218	890	3
222	890	8
226	285	4
226	286	36
14	311	16
376	311	15
2	178	13
25	311	2
214	311	2
156	311	12
221	311	20
199	311	14
61	826	12
127	6	2
384	497	3
260	497	4
127	182	6
231	187	2
392	979	3
5	982	4
349	890	2
60	477	10
106	669	2
31	669	2
46	124	2
127	171	12
44	148	10
71	148	3
240	903	4
307	958	2
13	546	2
127	1077	7
57	308	2
240	1075	6
56	477	7
191	178	7
215	285	2
209	795	2
127	1080	13
44	883	3
288	487	4
145	271	2
31	1097	9
251	311	8
225	677	2
57	903	3
191	526	5
14	178	21
325	178	3
184	178	4
55	178	3
181	1097	4
47	1097	3
2	1097	2
5	1097	4
194	311	8
2	311	7
215	826	4
217	826	7
216	826	6
127	162	16
127	826	84
100	545	2
151	1123	15
31	1123	2
291	872	2
238	1029	6
214	1029	3
402	1029	5
290	1029	6
275	1029	2
260	1029	3
44	713	3
45	713	2
181	735	2
31	735	2
127	735	2
251	286	3
56	286	2
75	286	2
20	979	7
55	979	3
57	360	2
14	791	3
65	791	7
240	791	2
251	178	23
155	178	11
35	526	2
177	526	2
12	212	2
5	865	4
35	713	5
240	713	8
407	327	2
295	360	3
110	360	5
238	360	2
181	360	2
41	360	4
251	360	4
69	360	3
155	360	9
199	360	2
217	164	6
127	48	2
149	148	5
291	286	2
419	958	2
179	958	2
106	526	3
48	526	2
55	526	3
35	183	7
106	183	6
72	497	4
19	526	2
221	713	12
213	883	6
251	883	6
220	883	2
209	812	3
127	812	6
79	311	5
80	311	2
53	179	2
21	420	2
109	420	3
40	420	2
106	420	5
1	420	3
230	420	2
31	226	2
423	826	22
194	1080	6
3	172	2
106	286	2
109	178	21
46	183	3
48	199	7
56	199	3
260	199	2
53	1075	2
65	1075	2
226	8	2
428	792	2
31	138	2
289	138	2
133	883	5
214	545	2
31	958	7
73	958	2
289	958	2
431	148	2
57	526	4
65	994	2
74	526	4
267	124	2
191	187	6
25	881	2
40	148	2
106	148	27
2	148	10
60	826	29
337	758	3
325	758	3
194	148	22
201	148	3
51	148	9
337	477	6
72	477	4
436	477	3
31	677	21
205	701	2
218	701	2
239	227	5
6	227	2
205	264	2
3	178	5
4	178	24
6	178	10
7	178	10
201	178	3
441	826	3
127	578	9
32	178	9
71	178	9
41	148	3
58	148	9
102	148	5
228	148	2
106	285	2
295	311	5
401	311	2
255	182	3
149	328	2
31	328	2
59	183	5
176	183	2
68	183	6
447	412	2
60	758	10
127	758	13
127	526	21
22	1097	2
127	1097	10
81	183	4
72	124	3
178	832	2
127	35	21
69	35	4
3	179	2
127	179	2
280	179	2
58	178	13
127	497	42
32	758	5
251	758	6
177	758	15
340	758	2
455	758	2
458	758	2
14	151	2
72	285	2
19	90	2
100	90	2
205	90	3
319	90	4
289	90	2
290	90	2
106	811	3
127	811	25
106	209	4
96	209	2
209	430	2
205	883	4
127	420	2
208	420	2
226	865	5
47	865	3
48	865	4
178	865	2
155	865	2
22	1090	2
461	677	2
223	526	2
447	178	6
337	497	3
127	289	3
251	148	4
7	148	9
136	148	3
464	890	2
3	124	7
127	357	6
209	526	19
286	526	5
264	903	2
321	178	6
179	178	3
396	477	4
1	791	11
33	791	5
8	826	15
320	19	6
146	1075	5
7	1075	3
263	477	3
251	477	4
89	477	2
163	183	3
112	183	5
240	183	4
231	183	2
260	183	8
194	178	16
267	164	3
101	487	2
65	183	3
13	178	16
290	178	4
291	164	6
60	264	5
127	19	3
238	55	6
239	578	4
205	477	5
106	102	2
40	191	2
489	494	2
69	445	8
294	183	4
41	811	2
136	811	2
100	178	7
48	178	38
289	178	4
176	903	3
260	903	2
2	194	3
191	194	2
240	194	2
7	194	2
178	194	2
181	165	2
133	165	3
325	797	3
48	903	15
51	903	5
286	327	2
279	327	3
133	792	2
226	311	2
447	311	3
341	178	10
6	696	2
340	90	6
31	1143	3
127	1143	2
127	264	18
48	264	3
213	183	7
267	883	3
48	908	4
31	178	14
106	630	9
31	535	5
127	90	28
127	165	19
150	199	2
127	199	19
56	826	13
47	360	2
191	360	3
133	360	3
74	360	2
31	165	5
13	81	5
295	173	2
110	173	2
230	173	2
127	883	9
127	225	2
127	630	25
251	497	2
6	90	4
342	311	3
155	1080	5
8	178	9
8	183	6
312	183	2
238	162	4
48	162	8
319	162	3
48	209	15
127	163	6
110	178	8
270	178	3
291	1075	2
181	1138	2
127	173	5
56	34	2
283	811	5
31	1039	7
62	311	8
338	311	2
127	194	3
68	546	2
151	161	2
100	183	3
193	360	2
51	360	3
283	19	4
107	209	2
57	162	4
54	162	2
299	162	3
51	162	3
3	231	5
4	231	6
48	231	4
56	231	5
507	231	2
48	495	19
56	495	16
328	767	2
25	307	3
31	307	9
13	73	2
4	73	2
155	34	4
291	896	2
509	398	2
325	990	2
72	1018	2
40	327	3
31	327	4
48	327	6
2	183	4
155	826	9
106	876	27
31	876	3
289	811	2
239	526	8
69	632	2
31	1018	18
98	497	2
222	497	9
216	1029	3
208	178	11
199	677	2
127	250	9
216	250	2
127	565	6
106	359	2
227	359	2
127	359	3
72	359	2
155	359	2
255	677	3
231	40	4
47	811	15
244	903	3
291	903	6
127	34	6
464	34	2
13	578	3
4	578	4
106	578	4
48	578	2
5	578	3
205	178	16
296	1097	2
5	979	8
191	979	3
4	412	7
221	412	2
57	178	12
178	526	4
69	526	2
79	526	6
159	8	2
106	327	7
54	57	2
240	526	3
106	921	2
248	792	2
291	477	6
62	792	2
150	162	3
340	360	2
219	360	3
13	865	6
106	865	3
214	865	2
69	865	3
14	578	3
69	908	5
216	908	4
31	608	3
2	608	2
127	608	5
5	608	4
216	57	2
127	1078	2
309	148	3
303	1029	25
200	811	3
127	673	6
47	247	2
244	311	4
425	311	3
218	990	3
145	365	4
256	365	2
127	93	6
289	55	2
2	1018	2
5	1018	10
127	365	7
153	365	2
149	425	3
8	477	6
127	425	14
240	425	3
155	425	6
222	477	6
223	477	2
151	87	5
325	87	2
71	311	6
12	178	9
79	178	5
26	1138	2
127	1138	2
35	716	3
106	716	5
106	1018	16
31	162	9
2	162	3
213	162	2
47	178	8
127	445	5
55	445	2
47	369	2
127	369	2
72	990	3
31	723	20
14	445	2
505	162	2
5	526	3
527	162	2
41	178	5
150	608	2
31	730	11
41	477	3
102	477	3
255	327	2
194	1065	2
106	1065	2
127	327	8
320	327	2
19	669	2
31	609	2
384	608	2
312	881	2
194	90	2
203	162	2
13	497	3
303	497	3
58	497	7
58	1029	2
216	497	8
349	713	3
251	713	2
72	713	12
100	811	4
289	357	2
7	357	6
321	958	2
211	958	2
447	890	7
69	890	8
31	55	4
288	1108	3
146	979	32
3	1039	4
13	311	15
72	311	6
248	567	2
181	477	5
71	477	6
31	725	10
31	724	7
14	666	6
61	666	5
62	666	6
63	666	4
65	666	5
66	666	4
106	673	2
213	673	3
48	673	3
14	713	16
61	713	7
62	713	7
63	713	4
65	713	6
66	713	3
31	666	4
31	728	4
127	142	4
106	1123	12
61	723	5
65	723	10
48	1123	14
56	1123	13
14	826	32
62	826	18
63	826	16
64	826	6
65	826	25
111	826	2
294	1109	3
101	1109	3
110	681	2
32	681	2
5	681	5
153	681	2
59	264	3
59	307	3
107	1123	2
68	264	5
68	307	6
68	1123	3
150	307	4
150	903	3
150	979	6
238	148	4
238	307	2
238	477	5
238	713	5
238	903	5
238	979	5
48	730	3
213	227	4
37	327	3
38	327	3
14	669	4
268	669	2
62	669	2
63	669	2
65	669	2
269	669	2
106	982	14
151	982	3
100	1123	2
127	949	2
206	949	2
561	668	2
50	713	2
47	723	6
2	723	4
127	723	6
212	728	2
304	728	2
305	728	2
61	178	15
62	178	16
63	178	10
64	178	2
65	178	18
66	178	6
67	178	5
65	148	15
111	148	6
212	148	8
304	148	6
305	148	6
181	1008	2
343	664	6
19	840	2
106	840	3
421	840	2
35	664	5
28	311	2
65	311	20
294	168	2
101	168	2
14	676	2
65	676	3
14	728	2
65	728	2
127	728	3
325	811	4
238	99	2
151	99	2
208	99	2
153	968	2
72	1076	2
150	826	6
72	903	12
5	685	3
14	90	6
73	90	2
44	673	2
56	673	3
21	758	2
35	758	4
581	758	2
181	758	4
106	758	13
254	758	2
27	758	2
58	758	4
196	758	3
61	758	3
52	758	2
144	758	3
100	758	2
178	758	3
421	758	3
153	758	3
272	758	2
170	758	2
9	676	2
325	1015	10
31	731	2
14	731	2
306	526	3
22	1096	2
35	1096	2
36	1096	2
226	701	8
58	1151	4
51	1151	5
149	685	2
9	685	2
10	685	2
271	1080	2
27	1080	2
30	1080	2
127	979	39
127	581	2
57	755	3
58	755	2
163	755	2
51	755	2
72	631	7
106	1097	12
7	183	2
49	495	7
50	495	7
127	1075	12
12	677	3
106	90	16
151	90	2
69	90	6
106	792	2
151	792	3
127	792	4
31	713	24
57	713	12
126	713	9
6	695	2
7	695	2
109	199	3
61	903	2
145	700	3
296	359	2
100	526	9
130	526	2
498	982	2
209	231	3
263	876	19
153	958	2
16	148	7
17	148	8
18	148	8
109	148	11
425	148	2
225	148	12
267	148	7
565	148	2
566	148	2
599	148	2
13	668	3
112	148	9
147	148	3
208	148	4
312	148	7
72	178	7
181	418	2
106	418	2
151	418	2
127	418	2
224	178	5
13	199	6
328	199	2
41	199	3
97	199	2
338	199	2
89	199	2
44	791	3
271	791	2
27	791	2
48	791	6
36	791	2
127	733	2
31	35	7
72	35	3
226	327	2
148	148	3
13	1097	5
19	148	7
25	148	5
418	148	5
127	76	2
31	683	2
59	148	11
107	148	27
68	148	27
156	148	12
307	1097	2
238	606	12
402	606	2
146	148	22
109	526	2
218	445	3
145	526	2
48	677	2
56	677	2
8	271	2
155	35	4
425	791	5
31	34	3
100	508	2
145	630	4
127	292	3
149	1075	6
230	1075	2
5	1075	4
231	1075	2
3	360	7
4	360	3
106	1051	5
146	903	3
213	526	7
127	903	37
231	903	2
48	546	3
200	79	2
252	526	2
126	148	3
106	871	2
31	871	2
73	286	2
226	578	2
145	903	3
447	903	2
134	178	5
107	250	2
2	1075	3
279	865	2
223	865	4
5	1142	4
56	178	19
319	369	2
110	477	7
125	883	2
68	191	2
1	669	2
145	264	2
489	826	3
221	826	13
5	948	2
222	948	3
325	327	3
51	178	13
199	477	2
194	285	2
5	271	2
127	791	21
57	497	11
421	93	3
51	308	2
32	497	11
2	497	9
127	1088	3
20	380	2
72	811	11
109	1029	2
6	1029	2
106	8	3
5	8	2
81	8	2
31	982	4
127	982	11
31	664	10
39	162	3
127	267	4
127	838	2
181	642	2
194	684	2
127	1166	7
31	565	7
194	1018	2
56	327	4
227	876	3
5	876	3
56	565	2
72	826	17
13	792	4
31	792	7
125	903	4
102	903	3
239	231	3
5	327	5
342	908	2
48	581	2
106	365	3
48	1018	3
56	1018	2
44	979	7
223	365	2
156	164	7
146	164	4
65	164	7
127	164	12
178	360	2
127	865	4
56	865	2
109	958	2
3	769	3
56	769	2
376	307	2
212	1184	2
304	1184	2
149	1151	6
149	178	8
69	477	18
151	730	2
62	809	2
232	677	2
248	979	4
14	958	2
232	183	4
217	178	8
149	124	7
251	890	8
4	173	2
55	183	5
342	183	2
95	162	2
62	148	12
226	677	2
224	162	3
325	162	4
56	162	7
106	677	6
13	1166	6
295	979	2
56	979	19
125	311	3
208	311	8
218	311	5
69	162	7
127	1177	2
2	664	6
271	805	2
27	805	2
16	890	3
227	664	5
9	183	2
10	183	2
47	724	2
33	183	4
191	183	2
69	183	11
423	979	5
31	591	2
149	477	4
60	311	26
407	826	7
202	890	3
221	35	4
294	311	3
48	826	17
255	183	2
6	187	2
307	730	2
20	148	10
341	148	11
6	183	2
136	183	5
643	183	4
53	357	2
75	311	3
392	311	3
217	477	5
159	883	3
325	883	3
4	34	10
31	311	13
1	497	2
171	178	2
8	311	6
130	311	8
307	178	15
72	34	4
72	758	7
286	148	2
374	677	2
150	311	11
5	942	2
648	148	2
60	746	3
133	1039	2
423	713	4
6	4	4
6	565	4
343	477	5
376	165	2
337	165	2
61	1012	6
263	162	3
60	162	9
240	162	2
178	162	2
130	162	2
340	183	2
61	791	2
150	495	5
4	495	18
57	495	4
65	495	9
59	191	3
447	826	12
209	93	4
208	93	2
205	93	2
127	958	3
227	677	2
226	162	2
194	162	4
13	162	2
62	162	3
7	162	2
44	178	14
13	78	2
310	713	3
655	713	2
321	713	5
211	713	2
222	713	3
181	327	2
127	695	12
107	307	2
60	307	3
421	311	3
153	311	2
319	183	7
296	183	2
227	669	4
31	1184	6
325	1184	2
59	311	7
60	713	13
58	713	11
51	713	6
21	495	3
31	19	2
149	677	2
48	669	2
151	979	5
133	826	4
260	979	2
58	311	6
418	723	2
325	817	3
31	124	2
268	311	3
63	311	6
269	311	3
58	647	2
69	724	4
14	725	4
65	725	4
7	365	2
635	311	2
658	178	5
292	165	2
659	165	2
262	178	13
151	677	2
151	148	10
1	148	11
214	148	6
159	93	2
65	162	2
213	178	23
39	307	2
39	979	4
6	713	6
289	713	5
135	713	5
7	713	4
209	221	8
69	826	40
229	826	10
280	826	12
13	826	10
135	677	6
105	677	4
577	178	3
578	178	3
579	178	2
156	178	9
402	477	4
176	979	4
104	477	3
303	1080	2
46	178	5
127	606	6
229	477	10
287	1151	2
72	1151	2
402	1151	2
421	1151	2
212	1151	3
304	1151	2
305	1151	2
101	264	3
69	199	5
69	1151	5
229	148	7
229	199	3
229	890	4
229	903	3
229	1151	2
280	148	6
280	199	3
280	890	6
280	903	4
280	1151	2
343	979	2
68	826	17
52	148	3
52	311	4
144	148	4
144	311	4
96	148	4
96	311	4
156	677	2
37	311	4
577	311	3
578	311	3
44	311	7
44	410	2
44	479	3
46	311	4
46	410	2
46	479	2
107	311	11
107	410	6
107	479	3
4	979	41
577	477	4
578	477	2
579	477	2
229	183	4
280	183	6
163	677	3
156	1151	7
27	178	3
28	178	2
29	178	2
104	178	4
30	178	3
69	425	3
69	1075	8
229	1075	2
280	1075	2
229	768	2
280	768	2
576	178	9
101	311	3
107	178	18
14	677	7
62	677	3
63	677	2
65	677	4
280	477	9
305	183	2
341	477	3
212	477	6
304	477	5
305	477	6
22	148	5
125	178	5
280	184	2
6	609	3
34	673	6
402	183	5
163	178	4
221	148	14
46	90	3
69	979	17
20	178	7
131	178	9
9	178	8
10	178	8
96	755	3
303	477	4
157	148	3
158	148	2
593	148	7
534	148	7
601	148	7
42	311	3
43	311	3
6	979	6
407	311	7
59	425	4
221	758	3
39	883	2
312	979	10
135	791	4
105	791	3
131	545	2
132	545	2
229	979	3
215	124	4
303	124	2
216	124	3
60	178	7
225	178	3
221	979	6
69	307	8
213	477	5
97	477	3
324	178	5
447	148	11
106	725	2
323	178	4
212	199	2
305	199	2
68	124	6
1	183	8
396	183	2
251	1109	3
421	148	4
396	826	6
289	699	2
229	942	2
280	942	2
519	1018	3
254	148	3
251	292	2
216	755	2
215	990	2
69	124	8
18	826	13
674	713	2
303	713	4
155	713	8
156	169	3
229	673	4
280	673	4
155	162	7
108	178	4
39	713	2
479	673	2
18	677	2
229	178	4
307	979	6
116	979	2
88	35	3
443	477	6
69	681	2
229	681	2
280	681	2
1	677	4
54	477	4
377	826	2
407	148	5
130	148	4
163	124	5
262	713	6
31	733	2
216	477	5
462	477	4
205	673	2
240	178	6
223	178	4
267	178	5
222	178	8
31	791	2
59	477	10
447	477	4
303	839	4
127	679	4
229	664	2
10	979	4
159	979	8
324	497	2
262	497	3
215	979	7
289	477	3
7	477	6
129	826	4
303	826	3
12	90	7
303	495	16
72	231	2
4	1075	8
341	183	2
1	826	10
65	497	9
194	826	11
423	497	3
13	1018	4
324	148	2
212	890	2
3	1166	3
239	221	4
104	495	5
8	1076	3
74	890	6
637	495	3
68	250	3
319	148	8
69	1077	2
46	162	2
88	178	3
69	161	2
194	268	2
108	264	2
407	495	3
110	162	2
303	162	3
97	695	2
215	162	3
44	162	2
125	162	5
156	162	4
402	162	3
216	162	4
101	1108	2
209	525	3
303	183	6
216	311	3
279	264	2
8	90	2
447	713	5
69	264	3
181	178	10
262	495	6
6	725	2
69	958	3
399	183	2
677	477	3
31	497	8
215	164	5
35	477	6
81	311	6
110	890	2
224	890	4
680	890	2
181	664	2
37	148	2
43	148	2
43	890	2
376	148	3
14	890	7
61	148	7
61	890	5
683	148	2
683	890	2
144	890	3
62	758	2
62	890	4
63	148	3
63	758	2
63	890	2
107	758	6
68	758	5
65	890	7
310	890	2
157	758	2
240	758	2
240	890	4
73	148	2
73	758	2
73	890	2
292	148	4
292	758	2
292	890	2
183	148	5
183	890	3
184	148	3
293	148	3
54	148	5
74	148	3
71	758	3
71	890	2
464	148	3
185	148	3
185	758	2
185	890	2
433	148	2
108	148	8
108	758	3
108	890	7
527	758	2
527	890	2
212	758	3
209	1167	11
325	1167	6
198	1029	2
325	1029	4
576	713	8
576	148	11
306	148	2
106	890	7
106	178	20
53	183	7
16	183	3
17	183	3
18	183	3
19	183	5
21	183	2
25	183	4
142	148	4
51	1038	3
576	477	10
320	148	7
34	791	2
686	311	2
125	890	2
576	497	2
232	826	4
178	826	6
106	479	6
352	311	2
123	311	2
688	1097	2
576	311	8
343	335	2
577	148	4
578	148	4
579	148	4
576	1151	2
421	813	2
17	890	3
106	1143	2
106	1151	4
303	758	13
9	979	3
90	578	2
576	292	2
576	546	2
576	183	4
106	495	5
262	191	4
127	191	3
72	191	2
451	311	2
489	1076	2
407	477	7
570	311	3
643	178	3
89	713	2
576	327	2
106	1080	4
676	477	2
68	410	6
60	410	7
108	410	2
66	890	3
22	335	2
429	713	4
109	545	4
691	311	3
570	148	2
106	823	3
57	758	9
593	1151	2
534	1151	2
601	1151	2
106	713	13
291	713	2
106	87	7
9	677	3
133	199	3
142	713	3
143	713	3
575	148	2
407	1076	2
106	545	6
106	311	15
35	148	11
576	1179	2
229	823	2
280	823	2
576	545	3
229	545	2
280	545	2
291	826	3
320	178	11
576	1075	3
140	1075	2
133	1075	3
570	187	2
407	545	2
210	311	2
221	578	2
133	148	20
79	477	2
291	148	5
407	178	13
127	124	8
320	826	7
320	477	4
489	239	2
79	1075	2
106	182	2
106	376	2
106	826	14
576	826	2
35	1075	2
229	872	2
319	124	2
320	1018	2
291	178	5
133	164	2
376	164	3
131	148	2
132	148	2
407	199	3
106	355	2
181	677	3
423	165	2
57	116	2
206	865	3
407	811	2
423	311	3
576	1090	2
190	477	2
35	103	2
306	178	4
407	713	4
133	311	14
209	327	2
106	85	2
217	1075	4
3	979	21
106	724	3
320	713	2
14	883	4
62	883	4
63	883	3
65	883	4
519	360	4
205	730	2
268	148	2
269	148	2
151	984	2
110	32	2
106	100	3
106	67	2
106	231	3
112	477	8
133	713	4
79	713	2
133	979	8
320	979	3
231	311	2
106	199	3
725	357	2
229	209	2
31	420	2
106	164	4
199	148	5
423	535	2
127	535	2
396	535	2
320	1090	2
407	1080	2
53	165	2
3	165	5
4	165	7
106	165	5
62	165	4
112	165	3
686	178	2
151	890	3
570	178	3
140	713	5
625	713	2
106	369	2
106	505	2
215	767	2
69	1090	2
277	178	2
112	1075	5
108	183	4
53	883	2
4	124	19
106	189	2
133	865	3
68	162	6
6	162	11
289	162	5
220	162	2
112	178	17
407	165	2
69	839	22
280	178	6
320	317	2
106	637	2
146	162	6
731	178	2
229	1012	2
280	1012	3
319	173	3
13	412	3
217	173	4
280	173	2
291	300	2
79	826	3
106	333	2
106	983	2
217	839	2
229	839	2
320	231	3
35	162	5
106	162	3
407	1090	2
106	300	2
35	182	3
33	664	6
9	713	2
9	1151	6
1	723	4
33	723	5
9	666	3
181	666	2
1	666	2
33	666	2
33	890	2
32	673	3
1	732	2
33	732	3
33	979	8
37	178	2
38	178	2
131	826	3
132	826	3
221	890	7
3	826	17
4	826	25
221	768	2
298	713	2
81	477	2
37	817	2
738	755	2
739	755	2
376	755	2
131	713	2
4	805	6
131	903	4
132	903	4
131	183	3
132	183	3
577	497	3
578	497	3
131	477	2
25	758	2
131	307	3
40	526	2
232	497	3
238	883	3
12	826	3
112	187	2
127	990	5
