6545	1312	3
6546	1811	2
6548	1231	2
2745	760	3
6095	1274	2
2292	1815	2
3218	1390	2
3728	1823	3
1581	210	2
2101	1267	2
2889	1334	2
6236	56	3
6573	1378	3
2608	1618	2
2608	1833	2
3352	1690	2
5381	1834	2
3880	1231	4
2227	1326	2
2951	213	2
2769	232	2
5381	1717	2
6579	459	2
6581	1009	3
6087	1207	1
824	1216	1
2866	1218	1
2865	26	1
1574	22	1
1574	26	1
6090	342	1
6091	1218	1
6092	26	1
2569	215	1
2269	512	1
6096	421	1
6100	215	1
3706	1251	1
2769	1259	1
6105	98	1
905	262	1
6108	22	1
3370	108	1
6109	68	1
6109	60	1
6109	108	1
2745	217	1
5381	41	1
6119	3	1
6120	3	1
6122	600	1
6125	46	1
6126	48	1
6126	56	1
3712	1231	1
6127	1192	1
6128	1286	1
6128	1287	1
2944	1291	1
6134	58	1
6135	470	1
6135	1085	1
6135	1299	1
2769	227	1
3880	256	1
6136	127	1
3880	150	1
3880	109	1
3880	1292	1
3880	65	1
3880	111	1
3880	206	1
3880	222	1
1009	150	1
1009	109	1
1009	1292	1
1009	62	1
1009	255	1
1009	65	1
1009	111	1
1009	205	1
1009	206	1
1009	222	1
6137	260	1
6138	1216	1
1574	100	1
6139	130	1
6139	433	1
3281	906	1
2460	224	1
6141	127	1
6143	1312	1
531	57	1
531	1313	1
6144	1314	1
805	321	1
805	13	1
829	1315	1
849	190	1
905	191	1
905	48	1
905	58	1
917	590	1
1000	41	1
1050	1317	1
1050	1319	1
1050	1320	1
1050	325	1
1050	1267	1
1050	903	1
1050	280	1
1050	819	1
1050	752	1
1067	1229	1
1067	1265	1
1306	493	1
1391	1321	1
1421	854	1
1421	110	1
6146	316	1
1439	3	1
1470	680	1
1470	298	1
1568	208	1
1574	1254	1
1574	44	1
1574	80	1
1574	295	1
1574	135	1
1592	1229	1
1592	1324	1
1905	32	1
1905	1259	1
1905	1241	1
1905	123	1
1905	312	1
1905	1326	1
1907	113	1
1912	1328	1
6147	40	1
6147	114	1
6147	570	1
1924	47	1
2101	780	1
2101	637	1
6114	2	1
6114	110	1
6148	1330	1
2174	1331	1
6149	1332	1
2195	408	1
2233	450	1
6150	1289	1
6150	1333	1
2276	1334	1
2276	1335	1
2281	1336	1
2313	1310	1
2745	109	1
2745	1337	1
2745	456	1
2753	155	1
2762	177	1
2781	59	1
2781	112	1
2781	238	1
2781	69	1
2787	53	1
2796	48	1
2796	56	1
2806	137	1
2829	854	1
2896	1293	1
2896	1338	1
6151	1339	1
2944	1341	1
2944	280	1
2944	753	1
2944	1342	1
2954	1223	1
3010	1343	1
3119	103	1
3218	1344	1
6152	232	1
6153	1345	1
6154	127	1
3370	505	1
3370	1346	1
3476	1314	1
6155	429	1
6156	465	1
3589	1348	1
6157	1349	1
3709	1350	1
3710	1338	1
3711	81	1
3711	192	1
3715	1220	1
3719	256	1
3721	137	1
3722	46	1
3731	68	1
3731	60	1
3833	260	1
3833	354	1
6158	61	1
3855	215	1
3880	1256	1
3880	1351	1
3881	107	1
5344	325	1
5344	1348	1
5344	462	1
5344	35	1
5344	163	1
5344	1352	1
5344	51	1
5344	298	1
5381	337	1
5381	185	1
5381	59	1
5381	60	1
5381	1273	1
5381	69	1
5381	31	1
5381	1354	1
6056	262	1
6058	232	1
6059	762	1
871	1309	1
6159	1355	1
6160	337	1
6161	45	1
6095	251	1
6095	69	1
6095	1227	1
801	1356	1
829	232	1
897	111	1
905	1312	1
905	185	1
908	262	1
909	127	1
917	260	1
917	353	1
917	217	1
917	44	1
917	45	1
919	442	1
919	69	1
1000	114	1
6162	114	1
6163	72	1
1050	515	1
1067	754	1
1086	205	1
1439	1360	1
1462	1280	1
1469	69	1
1470	303	1
1574	61	1
1574	65	1
1586	1	1
1586	291	1
1586	343	1
1594	68	1
1594	107	1
1594	108	1
1599	1256	1
6165	45	1
1904	69	1
1904	1292	1
1904	112	1
1905	126	1
1905	1362	1
1905	339	1
1907	262	1
1907	1219	1
1912	68	1
1912	1363	1
6147	297	1
6147	62	1
1945	68	1
1945	107	1
1945	108	1
2101	279	1
2132	4	1
2133	251	1
2150	1365	1
6114	146	1
2195	1218	1
6166	1254	1
2231	1237	1
2242	112	1
2295	582	1
2324	226	1
805	1242	1
2657	1219	1
2737	45	1
2745	1263	1
2745	3	1
2745	1367	1
2745	1368	1
2745	233	1
2745	213	1
2769	156	1
2769	906	1
2769	586	1
2769	1370	1
2769	1229	1
2769	459	1
2769	222	1
2781	1371	1
2893	225	1
2926	127	1
2944	435	1
2944	177	1
2944	163	1
2944	1372	1
2944	230	1
2944	760	1
2944	462	1
2944	217	1
2944	1263	1
2944	1274	1
2954	103	1
6167	1155	1
3218	753	1
6168	216	1
3256	3	1
3270	226	1
6169	1256	1
3271	294	1
3287	1290	1
3345	1273	1
3347	156	1
3362	109	1
3362	222	1
3362	1329	1
3370	156	1
3371	13	1
3433	227	1
3521	1267	1
3706	296	1
3706	1263	1
3706	71	1
3709	213	1
3709	384	1
3709	1354	1
3710	156	1
3711	1250	1
3712	1220	1
3712	1375	1
3717	1376	1
3720	205	1
3720	206	1
3730	4	1
3731	226	1
3754	385	1
3754	753	1
3754	860	1
3754	156	1
3754	423	1
3754	442	1
3754	1377	1
3754	792	1
3754	637	1
6170	125	1
3833	303	1
3833	239	1
3833	155	1
3873	159	1
6171	85	1
3880	139	1
3880	1378	1
3880	637	1
3880	186	1
5344	342	1
5344	213	1
5344	41	1
6172	310	1
6173	127	1
6173	1379	1
5381	1232	1
5381	263	1
5381	108	1
5381	1380	1
5381	208	1
5381	7	1
5381	1323	1
5381	26	1
5381	237	1
5433	45	1
6174	45	1
6175	45	1
6059	81	1
6176	1256	1
917	423	1
6177	1380	1
6177	34	1
1096	251	1
1096	112	1
1276	279	1
6095	95	1
6095	443	1
829	216	1
917	31	1
1462	220	1
1574	1353	1
1574	1381	1
1574	263	1
1574	294	1
1574	101	1
1904	54	1
6180	59	1
6181	1	1
6182	127	1
6183	289	1
6184	7	1
1482	1382	1
2944	802	1
2944	22	1
2944	1383	1
2944	443	1
6186	9	1
6188	1384	1
6189	1104	1
6168	1238	1
6152	280	1
6152	308	1
2462	69	1
3569	12	1
3670	7	1
2769	1185	1
3731	177	1
3880	252	1
5344	1385	1
5344	319	1
5344	905	1
5344	1329	1
5349	1250	1
5381	436	1
6191	216	1
1905	101	1
1905	495	1
1905	146	1
1905	46	1
1905	127	1
1905	291	1
1907	145	1
1907	232	1
1907	194	1
1924	156	1
1924	216	1
6192	194	1
6114	248	1
6114	1386	1
6114	621	1
2164	621	1
6193	194	1
6194	81	1
2296	194	1
2585	69	1
2671	312	1
2739	312	1
2745	753	1
2745	347	1
2745	455	1
2769	337	1
2769	613	1
2769	44	1
2769	205	1
6195	396	1
2785	1390	1
6197	1216	1
6198	1253	1
6199	1253	1
6200	110	1
2295	1391	1
6201	1230	1
6202	59	1
3712	1	1
3712	2	1
3637	1366	1
3719	205	1
1912	1325	1
6203	1263	1
2745	1220	1
6204	69	1
6114	9	1
6205	1392	1
5381	177	1
6207	285	1
841	1393	1
3855	1353	1
531	1376	1
2769	1334	1
3720	604	1
3710	385	1
3711	1289	1
5665	1217	1
538	1238	1
6208	582	1
1904	764	1
6209	316	1
3833	1398	1
6106	1399	1
3347	753	1
6210	1239	1
3873	1405	1
3845	1406	1
6211	230	1
3717	435	1
1050	1324	1
909	55	1
6213	731	1
3712	1239	1
3706	1307	1
5381	155	1
1470	1408	1
2769	1354	1
6127	1409	1
1934	47	1
1462	196	1
2769	1410	1
2944	1411	1
2375	1323	1
1422	1412	1
3218	1413	1
3218	1350	1
1078	1342	1
1078	1424	1
1592	1320	1
1592	1263	1
6215	1239	1
6216	1418	1
6216	1420	1
1078	486	1
3665	1425	1
3218	1417	1
3218	1414	1
3218	399	1
3218	1426	1
3871	1308	1
3871	1254	1
2156	408	1
6217	1255	1
6218	1322	1
3880	1427	1
1905	1367	1
2769	1428	1
2769	1429	1
2944	31	1
917	1430	1
1587	1390	1
2227	1323	1
1924	1431	1
1050	112	1
1050	251	1
6095	808	1
6095	41	1
6147	195	1
2164	814	1
901	47	1
6219	1432	1
2267	1433	1
2192	1434	1
2178	46	1
3729	1238	1
1912	1435	1
5381	1436	1
531	1437	1
6220	60	1
6221	1310	1
2954	1438	1
2745	570	1
3706	1439	1
6222	1185	1
2781	1366	1
1086	819	1
3710	1329	1
5344	1442	1
3712	1289	1
6224	1443	1
6225	1444	1
1056	1445	1
1101	262	1
6226	69	1
3674	1446	1
5344	1378	1
2101	407	1
6227	1293	1
1905	1310	1
6228	1309	1
2101	1406	1
6229	1447	1
1909	1448	1
3880	369	1
6231	611	1
6232	1363	1
3855	1450	1
2762	1	1
1574	1451	1
6233	1452	1
6216	1029	1
2187	1331	1
527	1241	1
905	1307	1
5381	1453	1
6234	1392	1
2227	1307	1
6235	1454	1
1904	1284	1
3706	1241	1
3720	1386	1
2944	1455	1
2282	1450	1
6236	1327	1
2292	156	1
3717	1456	1
3713	1457	1
3706	1458	1
2944	1459	1
2707	127	1
2091	438	1
2745	1460	1
3721	443	1
6237	1153	1
2944	1223	1
3721	1447	1
3721	1280	1
3721	442	1
2812	819	1
3374	1461	1
6217	1462	1
3875	1463	1
1562	979	1
6222	1371	1
6238	41	1
1078	398	1
1078	186	1
6239	1241	1
5344	1367	1
3757	468	1
2131	1465	1
3750	843	1
6241	1256	1
1106	1466	1
1107	1467	1
3873	130	1
6242	1441	1
2589	1468	1
2669	1257	1
6224	341	1
6243	1469	1
2769	26	1
2295	1324	1
6244	1471	1
6245	230	1
3281	1472	1
905	1398	1
6246	309	1
6247	32	1
3856	1474	1
1907	1475	1
3720	196	1
6248	1476	1
6249	1331	1
2944	1221	1
1587	1479	1
1465	1480	1
3301	194	1
2769	5	1
3855	1324	1
2159	1280	1
3720	613	1
5376	1481	1
6251	183	1
6059	960	1
2944	1378	1
6252	1482	1
3616	296	1
919	114	1
5381	70	1
2146	1483	1
3370	112	1
6253	310	1
6254	1484	1
2129	1356	1
6255	1485	1
3703	1437	1
3703	1309	1
5381	1251	1
3276	1290	1
2101	1	1
2193	1487	1
1594	1373	1
2707	1488	1
2188	760	1
1462	1461	1
6256	1489	1
2798	1439	1
3855	518	1
1050	889	1
6258	1462	1
3880	280	1
6259	1490	1
2714	1491	1
2745	1326	1
527	1493	1
6263	1363	1
5370	1293	1
3880	1362	1
5344	1246	1
3880	1495	1
2944	1290	1
6264	1496	1
6265	408	1
3218	303	1
849	1366	1
6266	1423	1
911	1352	1
3256	1497	1
6148	1237	1
3715	1267	1
1587	954	1
1945	1325	1
6095	227	1
2277	1499	1
1587	1461	1
2249	108	1
6269	1255	1
6270	1502	1
2944	225	1
2889	645	1
1945	1464	1
6272	1232	1
3256	1503	1
6273	1292	1
6273	1504	1
6114	203	1
3311	753	1
3706	1473	1
3675	1354	1
1912	1441	1
1096	1507	1
3841	1509	1
2302	1510	1
6240	1432	1
2335	1511	1
3752	1248	1
1086	1255	1
3880	230	1
6276	325	1
6277	1405	1
1106	1512	1
6265	1513	1
6278	1514	1
3717	1502	1
1439	1217	1
2789	1353	1
3720	1453	1
2099	1518	1
3709	1521	1
2769	1348	1
1924	495	1
2781	670	1
1574	341	1
6280	1523	1
1470	1526	1
2275	1527	1
6293	213	1
6294	1547	1
2944	1487	1
3720	843	1
2944	1381	1
3706	1453	1
3864	267	1
2944	1350	1
2729	1548	1
3709	1263	1
2889	1319	1
917	1378	1
6228	1549	1
6295	1550	1
2944	1551	1
1905	1552	1
6296	159	1
2745	1553	1
1106	864	1
6297	6	1
2770	1462	1
6298	6	1
1106	1155	1
1574	1403	1
1106	1260	1
3010	1284	1
2264	1554	1
5381	145	1
6299	1555	1
6300	1321	1
2156	670	1
2745	1556	1
6301	1350	1
6302	1557	1
3218	1519	1
3712	1242	1
6303	134	1
1581	1241	1
5381	828	1
3713	808	1
2792	1558	1
2792	1559	1
2792	1560	1
542	73	1
824	1288	1
909	1309	1
1910	1225	1
2225	3	1
2225	809	1
2240	1563	1
2282	1362	1
6304	1497	1
2756	1565	1
2760	1274	1
2769	1566	1
2781	325	1
2806	1241	1
3218	237	1
6305	1567	1
6306	1568	1
6230	1569	1
3721	1309	1
6307	126	1
538	110	1
3706	196	1
1311	110	1
6308	1570	1
3270	1571	1
538	32	1
3370	205	1
3370	1379	1
6309	1572	1
3859	1229	1
6310	1239	1
2907	442	1
2769	1242	1
1422	1451	1
3833	1461	1
2241	1573	1
6311	194	1
1907	1263	1
1579	1551	1
5381	1574	1
6312	296	1
2101	328	1
1101	1263	1
2702	1369	1
6313	76	1
901	123	1
901	1575	1
2273	1576	1
3855	1506	1
1079	1314	1
977	106	1
1000	102	1
2745	1504	1
2896	1312	1
3709	1577	1
3880	1450	1
3370	1578	1
3370	6	1
2227	1579	1
6314	1580	1
6315	1581	1
6316	1451	1
3706	1265	1
3010	1582	1
2944	1371	1
3711	218	1
6236	1290	1
6317	1583	1
6319	1348	1
1422	1354	1
6289	233	1
3311	1256	1
1599	1584	1
6320	1318	1
1000	138	1
6321	645	1
6322	80	1
3225	1380	1
2101	1313	1
6233	1585	1
6233	1586	1
6323	1587	1
3706	285	1
1078	1366	1
1945	943	1
1106	1313	1
6324	1563	1
6273	1582	1
3873	1232	1
1479	1294	1
6083	1588	1
6326	1493	1
6327	1243	1
6328	463	1
1120	1554	1
6329	31	1
2803	1590	1
5380	325	1
2789	1256	1
3880	831	1
2944	1273	1
3712	1292	1
2188	130	1
92	1259	1
6056	1323	1
3720	108	1
1439	604	1
1904	103	1
2260	1314	1
1418	1591	1
6233	1433	1
6330	303	1
6331	1593	1
3347	256	1
2273	1452	1
2944	231	1
3720	1310	1
2165	1369	1
6120	780	1
6242	1369	1
3646	1392	1
3646	1241	1
3646	1248	1
2769	1248	1
3864	1229	1
781	1068	1
781	903	1
781	1447	1
1906	369	1
3722	817	1
5381	1376	1
6095	1348	1
926	1354	1
2189	213	1
6332	1397	1
1574	1535	1
6333	159	1
1574	296	1
6334	1279	1
2091	1598	1
2101	98	1
3717	1599	1
6335	501	1
3706	1350	1
3370	1367	1
6336	590	1
3674	230	1
2267	603	1
6337	1306	1
2240	1237	1
3712	527	1
6338	1248	1
2769	1367	1
3714	1554	1
6224	1502	1
2745	402	1
6339	1600	1
6340	1601	1
834	1602	1
849	1260	1
850	1603	1
6341	1604	1
947	200	1
947	1350	1
1050	1608	1
1062	1566	1
1079	1609	1
6342	1437	1
1096	1329	1
1106	753	1
6343	1610	1
1422	438	1
1422	1473	1
1440	1506	1
1574	1327	1
6240	1254	1
1594	1543	1
1906	1611	1
1907	1381	1
1912	192	1
1910	1260	1
2167	1250	1
2189	1614	1
6346	1615	1
6221	1616	1
2197	819	1
6217	1308	1
2240	1016	1
2240	1392	1
6347	1617	1
2322	1477	1
6348	110	1
6348	1308	1
2446	260	1
6349	1354	1
6350	1618	1
6351	1618	1
2707	1619	1
2745	1620	1
2745	1621	1
6352	1622	1
2829	279	1
6353	1219	1
6354	1623	1
2928	100	1
2944	1385	1
2944	1624	1
2944	1242	1
2944	1398	1
3009	371	1
3218	1575	1
3329	768	1
6355	1555	1
3370	370	1
3392	1216	1
3396	1310	1
6356	1625	1
3646	1626	1
6357	1354	1
6230	1557	1
3710	325	1
3718	1352	1
3721	1227	1
3722	979	1
3752	1251	1
3857	1289	1
6358	1274	1
3880	1233	1
3880	1627	1
3880	1230	1
5344	1290	1
5364	603	1
5381	1334	1
6359	1493	1
2944	1554	1
6056	1267	1
5381	40	1
5381	1600	1
5344	1630	1
3880	1289	1
3873	110	1
3873	1631	1
3856	1487	1
3856	1632	1
3855	1633	1
3721	170	1
3721	1378	1
3717	1216	1
3712	1357	1
3712	1634	1
3711	76	1
3710	1544	1
6230	1635	1
3633	40	1
6360	1600	1
6360	1238	1
3370	1292	1
3370	629	1
3370	1239	1
3370	191	1
6362	760	1
3347	296	1
6363	1636	1
6295	569	1
3308	107	1
6364	1392	1
6365	1637	1
6366	1504	1
6367	1509	1
3218	1638	1
3218	114	1
3218	1256	1
3218	1639	1
6368	109	1
2951	1220	1
2944	263	1
2944	1237	1
2944	1641	1
2931	1229	1
6369	1643	1
6371	159	1
6372	1644	1
2790	1378	1
6120	400	1
2762	1378	1
2745	1432	1
2745	290	1
6265	1219	1
6373	1645	1
6375	613	1
6376	1563	1
6378	111	1
2405	1455	1
6379	1642	1
6380	1649	1
2345	1475	1
6381	1650	1
6382	1000	1
6383	1562	1
6384	1253	1
2267	130	1
2267	1364	1
2264	1651	1
6385	1439	1
6386	1249	1
